V4	dis2ts_3MBPP1_30Cr1_pr_counts	dis2ts_3MBPP1_30Cr1gb_counts	dis2ts_3MBPP1_30Cr1term_counts	dis2ts_3MBPP1_30Cr1pr_map	dis2ts_3MBPP1_30Cr1gb_map	dis2ts_3MBPP1_30Cr1term_map	dis2ts_3MBPP1_30Cr1pr_density	dis2ts_3MBPP1_30Cr1pr_densityRPKM	dis2ts_3MBPP1_30Cr1gb_density	dis2ts_3MBPP1_30Cr1gb_densityRPKM	dis2ts_3MBPP1_30Cr1pause_index_CI_low	dis2ts_3MBPP1_30Cr1pause_index_CI_high	dis2ts_3MBPP1_30Cr1pause_index_scaled	dis2ts_3MBPP1_30Cr1pause_index_CI_low_scaled	dis2ts_3MBPP1_30Cr1pause_index_CI_high_scaled	dis2ts_3MBPP1_30Cr1_ExpPR	dis2ts_3MBPP1_30Cr1_ExpGB	dis2ts_3MBPP1_30Cr1Fexact_Pval
SPAC1002.13c	126	2346	319	100	1829	300	1.26	544.059774033841	1.28266812465828	553.847722271425	0.0447033596404927	0.0644832553278163	0.9823273657289	0.817624447824611	1.17939873994576	126	100	1
SPAC1002.14	10	155	59	100	1485	300	0.1	43.1793471455429	0.104377104377104	45.0693522394555	0.0320900966698324	0.125745100294268	0.958064516129032	0.476537935547011	1.86731473936988	10	100	1
SPAC1002.15c	1	137	5	100	2754	300	0.01	4.31793471455429	0.0497458242556282	21.4799221457494	0.000378521250794351	0.0479092728317716	0.201021897810219	0.0104244752468764	1.31942137378699	4	97	1
SPAC1002.16c	4	80	4	100	1906	300	0.04	17.2717388582172	0.0419727177334732	18.1235454965553	0.0156037808461354	0.141642681814275	0.953	0.29740806292734	2.69970951538007	4	100	1
SPAC1002.17c	1	152	24	100	990	300	0.01	4.31793471455429	0.153535353535354	66.2955632941669	0.000341388375597821	0.0431366593028083	0.0651315789473684	0.00337974491841843	0.427052927097802	13	88	1
SPAC1002.18	4	64	10	100	1505	300	0.04	17.2717388582172	0.0425249169435216	18.361981510397	0.0193800487931317	0.178357839926761	0.940625	0.291669734336632	2.68428549089775	4	100	1
SPAC1002.19	5	233	24	100	1563	300	0.05	21.5896735727714	0.149072296865003	64.368444561174	0.00782040080222854	0.0538291966660428	0.335407725321888	0.122232864538832	0.841350343890248	13	92	1
SPAC1002.20	0	2	42	100	548	300	0	0	0.00364963503649635	1.57588858195412	0.0514242900386907	4.05388820080272	0	0.281805109412025	22.2153073403989	0	100	1
SPAC1006.01	35	350	106	100	1664	300	0.35	151.1277150094	0.210336538461538	90.821944116226	0.0695042898265642	0.143215112963416	1.664	1.15655138271403	2.38309947971125	23	112	1
SPAC1006.02	54	125	22	100	1217	300	0.54	233.168474585932	0.102711585866886	44.350192220155	0.309965868129717	0.601040010571965	5.25744	3.77228461513865	7.31465692866081	14	140	5.30728230583307e-12
SPAC1006.03c	18	361	52	100	2770	300	0.18	77.7228248619772	0.130324909747292	56.2734451968989	0.0300977885973477	0.0815416263174456	1.38116343490305	0.833708744146532	2.25870304899324	13	105	1
SPAC1006.04c	19	152	26	100	3993	300	0.19	82.0407595765315	0.0380666165790133	16.4369165192149	0.0752181837247367	0.205380735669304	4.99125	3.00346207612874	8.2008527752753	4	115	0.00105818898921689
SPAC1006.05c	35	329	33	100	2032	300	0.35	151.1277150094	0.161909448818898	69.9114429669469	0.0738614127782076	0.152523049381122	2.16170212765957	1.50086390765318	3.0992683634244	18	117	1
SPAC1006.06	18	660	25	100	4139	300	0.18	77.7228248619772	0.159458806474994	68.8532716019771	0.0165538583700434	0.0443476442472058	1.12881818181818	0.685164197936097	1.83554899539185	16	102	1
SPAC1006.07	179	944	316	100	1302	300	1.79	772.910313905218	0.725038402457757	313.066848735733	0.161079150616009	0.223132532951964	2.46883474576271	2.09725054102044	2.90518557903457	117	162	1.27018122710384e-08
SPAC1006.08	3	77	119	100	1457	300	0.03	12.9538041436629	0.0528483184625944	22.8195588895457	0.00983057065490104	0.127613033626591	0.567662337662338	0.143231414441908	1.85932189993942	5	98	1
SPAC1006.09	90	917	70	100	4844	300	0.9	388.614124309886	0.189306358381503	81.7412496541347	0.0785488608298957	0.122496820648772	4.75419847328244	3.80490681860015	5.93374599222649	30	160	2.3866601868825e-19
SPAC1039.01	0	80	9	100	2977	300	0	0	0.0268726906281491	11.6034523736763	0.00113929585402706	0.0605494800111063	0	0.0339168375743856	1.80255801993064	2	98	1
SPAC1039.02	0	192	58	100	2733	300	0	0	0.0702524698133919	30.3345578190422	0.000473935610523783	0.0250621351571512	0	0.012952660235615	0.684948153844942	6	94	1
SPAC1039.03	7	97	15	100	1499	300	0.07	30.22554300188	0.0647098065376918	27.9412720021192	0.0307298102592243	0.160770361006564	1.08175257731959	0.460639855785772	2.40994771148839	6	101	1
SPAC1039.04	8	50	10	100	1844	300	0.08	34.5434777164343	0.027114967462039	11.7080659288348	0.0702005629196382	0.350155069491311	2.9504	1.29449838023813	6.45685948141977	2	106	1
SPAC1039.05c	2	165	37	100	3153	300	0.02	8.63586942910858	0.0523311132254995	22.5962330447656	0.00208137888980292	0.049429756480601	0.382181818181818	0.0656258763954861	1.55852022183335	5	97	1
SPAC1039.06	3	65	24	100	1966	300	0.03	12.9538041436629	0.0330620549338759	14.2759794733484	0.011596225119087	0.151936386470903	0.907384615384615	0.227981785841251	2.98706935801795	3	100	1
SPAC1039.07c	10	79	13	100	1430	300	0.1	43.1793471455429	0.0552447552447552	23.8543246468384	0.0617168260867152	0.252000640521913	1.81012658227848	0.882550613040027	3.60360915946336	5	105	1
SPAC1039.08	1	44	3	100	995	300	0.01	4.31793471455429	0.0442211055276382	19.0943846673758	0.00116244621996113	0.152524184436484	0.226136363636364	0.0115663398886133	1.51761563514301	4	97	1
SPAC1039.09	0	74	13	100	3060	300	0	0	0.0241830065359477	10.4420643423862	0.00123194994651341	0.0655194206443666	0	0.0376976683633102	2.00489427171762	2	98	1
SPAC1039.10	0	12	3	100	888	300	0	0	0.0135135135135135	5.83504691155985	0.00771806013949717	0.431135285113533	0	0.0685363740387348	3.82848133180818	1	99	1
SPAC1039.11c	0	135	18	100	3471	300	0	0	0.0388936905790838	16.7940416728559	0.000674371944661507	0.0357152124726654	0	0.0234074501992009	1.23967502492622	3	97	1
SPAC105.01c	38	328	25	100	3151	300	0.38	164.081519153063	0.104093938432244	44.9470830331262	0.0815576518710871	0.163910567779819	3.65054878048781	2.56988161045795	5.16482199074211	13	125	1.91580629812276e-05
SPAC105.02c	30	176	42	100	1418	300	0.3	129.538041436629	0.124118476727786	53.5935479380504	0.113454452273631	0.254680604421693	2.41704545454545	1.60878413324009	3.61137097069961	14	116	0.995551637953273
SPAC105.03c	12	224	17	100	2487	294	0.12	51.8152165746515	0.0900683554483313	38.8909278673165	0.0285595444641488	0.0981298350338591	1.33232142857143	0.71027587082338	2.44048899729208	9	103	1
SPAC1071.01c	19	354	31	100	2319	300	0.19	82.0407595765315	0.152652005174644	65.9141392389918	0.0328368110525635	0.0866909092940092	1.24466101694915	0.761485648308948	2.01036218652807	15	104	1
SPAC1071.02	9	215	31	100	3405	300	0.09	38.8614124309886	0.0631424375917768	27.2644923239111	0.0201301960381225	0.0839012492285339	1.4253488372093	0.68543317509807	2.85683753623158	6	103	1
SPAC1071.03c	10	199	35	100	1677	300	0.1	43.1793471455429	0.118664281454979	51.2384620272095	0.0251119836951706	0.0974595784152198	0.842713567839196	0.42112796656801	1.63439713002324	11	99	1
SPAC1071.04c	6	15	24	100	331	300	0.06	25.9076082873257	0.0453172205438066	19.5676799753216	0.138886946259937	1.09706997565187	1.324	0.459715792120392	3.63130161940768	4	102	1
SPAC1071.05	19	131	36	100	1458	300	0.19	82.0407595765315	0.0898491083676269	38.7962584092326	0.0868790544764405	0.239431848258221	2.11465648854962	1.2666966142665	3.49091634760486	9	110	1
SPAC1071.06	62	177	26	100	1678	300	0.62	267.711952302366	0.105482717520858	45.5467487768837	0.259516536274869	0.472058240277124	5.87774011299435	4.35468747869231	7.92113727185014	15	147	3.08417146881223e-16
SPAC1071.07c	166	172	132	100	468	300	1.66	716.777162616012	0.367521367521368	158.693327116098	0.775470240107966	1.20111392004269	4.51674418604651	3.62920072370528	5.62121314579979	71	195	1.19459187404747e-19
SPAC1071.08	37	82	117	100	320	300	0.37	159.763584438509	0.25625	110.647077060454	0.300385424058745	0.675781456670322	1.44390243902439	0.961233356987984	2.16250066134503	27	110	1
SPAC1071.09c	108	154	233	100	2232	300	1.08	466.336949171863	0.0689964157706093	29.7922018835735	0.544300858192208	0.9032660405369	15.652987012987	12.1487951548501	20.1608980247836	13	195	3.17620449758845e-56
SPAC1071.10c	181	8339	406	100	4273	300	1.81	781.546183334326	1.95155628364147	842.669262454206	0.0186791112408363	0.0252114205881649	0.927464923851781	0.798158423320936	1.07728400173229	185	96	1
SPAC1071.11	20	426	74	100	2136	300	0.2	86.3586942910858	0.199438202247191	86.1161136891445	0.0291509671817017	0.0747803286694302	1.00281690140845	0.622664659001149	1.59730782037903	19	101	1
SPAC1071.12c	0	21	16	100	736	300	0	0	0.0285326086956522	12.320194158375	0.00437456871201282	0.238242196120647	0	0.0321968257204143	1.75346256344796	2	98	1
SPAC1071.13	4	780	47	100	3378	300	0.04	17.2717388582172	0.230905861456483	99.7036434977012	0.00163832005276117	0.0141466073658554	0.173230769230769	0.0553424513822724	0.477872396818594	19	85	1
SPAC1093.01	19	979	60	100	5223	300	0.19	82.0407595765315	0.187440168485545	80.9354410405638	0.01197090871301	0.0310849535356042	1.01365679264556	0.62524056208051	1.62356712316461	18	101	1
SPAC1093.02	27	163	50	100	992	300	0.27	116.584237292966	0.164314516129032	70.9499353298739	0.107821904033988	0.252826205707258	1.64319018404908	1.06959328801716	2.508035960616	17	110	1
SPAC1093.03	7	235	34	100	3353	300	0.07	30.22554300188	0.0700864897107068	30.2628886943113	0.0128974707284683	0.0651769761507332	0.998765957446809	0.432452193525543	2.18538401033408	7	100	1
SPAC1093.04c	6	215	7	100	4949	300	0.06	25.9076082873257	0.0434431198221863	18.758455518876	0.0112080254550858	0.0649109955905933	1.38111627906977	0.554685179772195	3.21244517177846	4	102	1
SPAC1093.05	32	233	53	100	2479	300	0.32	138.173910865737	0.0939895118999597	40.5840576236849	0.0931907293029829	0.201365000041191	3.40463519313305	2.31019817942095	4.99183835102112	11	121	0.00109600504946802
SPAC1093.06c	3	843	14	100	12942	300	0.03	12.9538041436629	0.0651367640241076	28.1256294573425	0.000917114224642158	0.0113691552469613	0.460569395017794	0.118692922953188	1.47139607206173	6	97	1
SPAC1093.07	0	61	3	100	1791	300	0	0	0.0340591848129537	14.7065336453273	0.00149545868574188	0.0796917976497406	0	0.026783665061637	1.42728009590685	3	97	1
SPAC10F6.01c	45	1996	123	100	4905	300	0.45	194.307062154943	0.406931702344546	175.710452400619	0.0165785188252943	0.0305580714719813	1.10583667334669	0.813176348380684	1.49887340570069	41	104	1
SPAC10F6.02c	7	264	21	100	3591	300	0.07	30.22554300188	0.0735171261487051	31.7442151111761	0.0114956759233316	0.0579361819005001	0.952159090909091	0.412809722406837	2.08048829204696	7	100	1
SPAC10F6.03c	71	624	124	100	2113	300	0.71	306.573364733355	0.295314718409844	127.514967434069	0.0883037591799556	0.14638165136273	2.40421474358974	1.86585843147246	3.09304429329448	38	133	0.000727080391143456
SPAC10F6.04	0	138	8	100	2665	300	0	0	0.0517823639774859	22.3592867020072	0.000659688017503077	0.0349336806536441	0	0.017580685666457	0.930982589419615	4	96	1
SPAC10F6.05c	1	96	29	100	2025	300	0.01	4.31793471455429	0.0474074074074074	20.4702090171463	0.000538670895318782	0.0686779297793512	0.2109375	0.0109080856302053	1.39072807803186	4	97	1
SPAC10F6.06	51	411	257	100	890	300	0.51	220.214670442269	0.461797752808989	199.401254795709	0.09171724854653	0.167452112748397	1.1043795620438	0.816283512064117	1.49032380346074	47	104	1
SPAC10F6.07c	9	71	18	100	366	300	0.09	38.8614124309886	0.193989071038251	83.7632144080204	0.0592172729548572	0.262039816446684	0.463943661971831	0.216735219014777	0.959065728194864	17	92	1
SPAC10F6.08c	35	112	20	100	983	300	0.35	151.1277150094	0.113936927772126	49.1972215696928	0.209893721248683	0.463478767990577	3.071875	2.06325527987455	4.55599628934737	13	122	0.00914781582717218
SPAC10F6.09c	27	474	65	100	3689	300	0.27	116.584237292966	0.128490105719707	55.4811887963875	0.0378589338760918	0.0851071410836385	2.10132911392405	1.39661607068903	3.13960243457542	14	113	1
SPAC10F6.10	1	109	34	100	1670	300	0.01	4.31793471455429	0.0652694610778443	28.1829271788274	0.000474955013323654	0.0603789261015892	0.153211009174312	0.00793174872250501	1.00832806589654	6	95	1
SPAC10F6.11c	6	199	7	100	2545	300	0.06	25.9076082873257	0.0781925343811395	33.7630258623302	0.0120975066016993	0.0702035439147054	0.767336683417085	0.307881543013246	1.78668019262925	7	99	1
SPAC10F6.12c	39	62	14	100	987	300	0.39	168.399453867617	0.0628166160081054	27.1238046912225	0.413372063410914	0.955322844256837	6.20854838709677	4.07998226586572	9.42903647281498	8	131	8.04652267858877e-10
SPAC10F6.13c	99	407	39	100	1199	300	0.99	427.475536740875	0.339449541284404	146.572095815146	0.19405708372548	0.304634613201003	2.91648648648649	2.3267444338685	3.65256901228003	50	149	2.79764918879677e-08
SPAC10F6.14c	12	131	133	100	1579	300	0.12	51.8152165746515	0.0829639012032932	35.8232709060552	0.0482868646219647	0.169790691791186	1.44641221374046	0.762449592380823	2.68099502338283	8	104	1
SPAC10F6.15	1	5	1	100	1234	300	0.01	4.31793471455429	0.00405186385737439	1.74956836084047	0.00883974757390515	1.74105855180368	2.468	0.10908248506199	21.4846625292574	0	101	1
SPAC10F6.16	24	156	73	100	1061	300	0.24	103.630433149303	0.14703110273327	63.4870702611187	0.0976532186630746	0.24048336934782	1.63230769230769	1.03610065001522	2.55152854878037	15	109	1
SPAC10F6.17c	8	116	36	100	1801	300	0.08	34.5434777164343	0.0644086618545253	27.8112396939643	0.0312566321760998	0.145728630974772	1.24206896551724	0.562931945491558	2.62457264385564	6	102	1
SPAC110.01	1	692	53	100	5792	300	0.01	4.31793471455429	0.119475138121547	51.5885846421196	7.53351620313743e-05	0.00940541194328887	0.0836994219653179	0.0043634125848572	0.544761459755291	10	91	1
SPAC110.02	23	347	132	100	3853	300	0.23	99.3124984347487	0.0900596937451337	38.887187800424	0.0424067396190174	0.102687209461803	2.55386167146974	1.63393167752074	3.95653818056328	10	113	1
SPAC110.03	27	432	82	100	1448	300	0.27	116.584237292966	0.298342541436464	128.822361649686	0.0414945255628379	0.093485140752116	0.905	0.600840730149893	1.35366483809064	29	98	1
SPAC110.04c	24	958	128	100	2755	300	0.24	103.630433149303	0.347731397459165	150.14814724294	0.0163291737663767	0.0381097362086387	0.690187891440501	0.449868737263679	1.049923232548	31	93	1
SPAC110.05	0	44	43	100	1707	300	0	0	0.025776215582894	11.1300016075213	0.00207619104953031	0.11112403209408	0	0.0354405812154824	1.89688722784595	2	98	1
SPAC1142.01	74	230	10	100	1904	300	0.74	319.527168877017	0.120798319327731	52.1599256485025	0.245425119313589	0.421263696226646	6.12591304347826	4.67289427173073	8.02086077615534	18	156	3.41740254492271e-20
SPAC1142.02c	50	273	77	100	1080	300	0.5	215.896735727714	0.252777777777778	109.147794173456	0.133865003920229	0.249947036182595	1.97802197802198	1.44574204233848	2.69942799077203	30	120	1
SPAC1142.03c	5	107	96	100	2243	300	0.05	21.5896735727714	0.0477039679001338	20.5982619017971	0.0168292801934714	0.118762433870379	1.0481308411215	0.377480754739564	2.66384139171261	4	101	1
SPAC1142.04	5	250	49	100	2169	300	0.05	21.5896735727714	0.115260488704472	49.7687265393533	0.00729363125667449	0.0501307147056246	0.4338	0.15819886195727	1.087335201965	10	95	1
SPAC1142.05	39	311	161	100	969	300	0.39	168.399453867617	0.320949432404541	138.583869579606	0.0885644127779892	0.176880290270013	1.21514469453376	0.858189159818716	1.71397001271642	33	106	1
SPAC1142.06	67	344	39	100	1508	300	0.67	289.301625875137	0.228116710875332	98.4993064858538	0.148575089503139	0.254909574170884	2.93709302325581	2.24051234970734	3.84403637849693	31	136	4.62253988893508e-06
SPAC1142.07c	9	60	21	100	1016	300	0.09	38.8614124309886	0.0590551181102362	25.4996144560293	0.0695349920523924	0.312665305039136	1.524	0.706475519252307	3.17667949919762	6	103	1
SPAC1142.08	22	238	31	100	2324	300	0.22	94.9945637201944	0.102409638554217	44.219813341821	0.0581837676694248	0.145493489919555	2.14823529411765	1.35219076063743	3.38126870573045	11	111	1
SPAC1142.09	12	0	64	100	3	300	0.12	51.8152165746515	0	0	2.3194575682588	129.566235806128	NA	0.0695837270477641	3.88698707418385	0	112	1
SPAC11D3.01c	53	10	28	100	130	300	0.53	228.850539871377	0.0769230769230769	33.2148824196484	2.60754048767533	11.0832280605186	6.89	3.38980263397793	14.4081964786741	10	143	2.26073773150089e-05
SPAC11D3.02c	32	77	44	100	450	300	0.32	138.173910865737	0.171111111111111	73.8846606712623	0.269406469967066	0.638588778037034	1.87012987012987	1.2123291148518	2.87364950116665	19	113	1
SPAC11D3.03c	1	14	6	100	1284	300	0.01	4.31793471455429	0.0109034267912773	4.70802850496574	0.00350210863509423	0.514391103811047	0.917142857142857	0.04496707487461	6.60478177293384	1	100	1
SPAC11D3.04c	0	79	3	100	1836	300	0	0	0.0430283224400871	18.5793487173088	0.001153758073997	0.0613247743907236	0	0.0211829982385849	1.12592285781369	4	96	1
SPAC11D3.05	17	432	42	100	1753	300	0.17	73.4048901474229	0.246434683399886	106.408887432256	0.0234466314938584	0.0651166607522117	0.689837962962963	0.411019450087337	1.14149506298627	23	94	1
SPAC11D3.06	4	250	20	100	1521	300	0.04	17.2717388582172	0.164365548980934	70.9719709821547	0.00508232694639611	0.0444238220881105	0.24336	0.0773021928546848	0.67568633396016	14	90	1
SPAC11D3.07c	30	407	7	100	4030	300	0.3	129.538041436629	0.100992555831266	43.6079262735384	0.0499265703386135	0.108182528089836	2.97051597051597	2.01204078464613	4.35975588202038	11	119	0.0198781776495681
SPAC11D3.08c	13	496	65	100	3214	300	0.13	56.1331512892058	0.154324828873678	66.6364535911303	0.014464865796119	0.0464860805505339	0.842379032258065	0.464900786687264	1.49406262889416	15	98	1
SPAC11D3.09	0	30	6	100	1729	300	0	0	0.0173510699826489	7.49207874127407	0.00305234191746883	0.164578840345685	0	0.0527749917530361	2.8455681495769	1	99	1
SPAC11D3.10	0	116	0	100	4126	300	0	0	0.028114396509937	12.1396128669001	0.000785041648909857	0.0416110040714889	0	0.0323908184340207	1.71687002798963	2	98	1
SPAC11D3.11c	4	163	26	100	2151	300	0.04	17.2717388582172	0.0757787075778708	32.7207512074546	0.00776015215327495	0.0684807627327286	0.527852760736196	0.166920872816944	1.47302120638099	7	97	1
SPAC11D3.13	0	34	21	100	920	300	0	0	0.0369565217391304	15.9575848146572	0.00269086889544985	0.144693076160053	0	0.0247559938381386	1.33117630067249	3	97	1
SPAC11D3.14c	5	426	5	100	4308	300	0.05	21.5896735727714	0.0988857938718663	42.6982402135591	0.00429706055510205	0.0292929578683412	0.505633802816901	0.185117368713796	1.26194062496814	9	96	1
SPAC11D3.15	11	302	14	100	3921	300	0.11	47.4972818600972	0.0770211680693701	33.2572375362253	0.0189365977447714	0.0681710776714224	1.42817880794702	0.742503997572488	2.67298795549647	7	104	1
SPAC11D3.16c	7	108	45	100	945	300	0.07	30.22554300188	0.114285714285714	49.3478253091919	0.0276790996254351	0.143948291733322	0.6125	0.261567491460362	1.36031135687989	10	97	1
SPAC11D3.17	1	145	44	100	3291	300	0.01	4.31793471455429	0.0440595563658462	19.0246287939949	0.000357766918817084	0.0452397841255385	0.226965517241379	0.0117741092982702	1.48884129557147	4	97	1
SPAC11D3.18c	9	97	6	100	2031	300	0.09	38.8614124309886	0.0477597242737568	20.6223371399196	0.0438434784952864	0.189466163848636	1.88443298969072	0.890461048239267	3.8480577877658	4	105	1
SPAC11D3.19	8	49	2	100	1210	300	0.08	34.5434777164343	0.040495867768595	17.4858513234017	0.0715518456824409	0.35774387019941	1.97551020408163	0.865777332757535	4.32870082941286	4	104	1
SPAC11E3.01c	16	400	43	100	3812	300	0.16	69.0869554328686	0.104931794333683	45.3088637413881	0.023424875979969	0.0672510353747715	1.5248	0.892956272356419	2.56360946848629	11	105	1
SPAC11E3.02c	7	405	44	100	3850	300	0.07	30.22554300188	0.105194805194805	45.4224301141425	0.00752117669117832	0.0376165441420279	0.665432098765432	0.289565302610365	1.44823694946808	10	97	1
SPAC11E3.03	5	39	39	100	987	300	0.05	21.5896735727714	0.0395136778115502	17.0617481122206	0.0444957442516396	0.339662873019732	1.26538461538462	0.439172995763683	3.35247255670476	3	102	1
SPAC11E3.04c	12	57	37	100	714	300	0.12	51.8152165746515	0.0798319327731092	34.4709073850973	0.107266470876944	0.404507230282282	1.50315789473684	0.76588260206138	2.88818162421549	8	104	1
SPAC11E3.05	5	291	24	100	3997	300	0.05	21.5896735727714	0.0728046034525894	31.4365524627295	0.00627434947455268	0.0430044492290979	0.686769759450172	0.250785748497871	1.71888783568704	7	98	1
SPAC11E3.06	6	60	24	100	1847	300	0.06	25.9076082873257	0.0324851109907959	14.0268588453307	0.0389602722711131	0.240475257804288	1.847	0.719596228847459	4.44157801164519	3	103	1
SPAC11E3.07	77	172	71	100	1208	300	0.77	332.48097302068	0.142384105960265	61.4805273926604	0.339076565137423	0.590469207825194	5.40790697674419	4.09604490686007	7.13286803052835	22	155	3.61595267988321e-17
SPAC11E3.08c	11	91	16	100	1531	300	0.11	47.4972818600972	0.0594382756368387	25.6650593745552	0.0612248669371449	0.232548478246199	1.85065934065934	0.937352712807689	3.5603172019493	6	105	1
SPAC11E3.09	1	65	13	100	1333	300	0.01	4.31793471455429	0.0487621905476369	21.0551955323352	0.000792046066761278	0.10216021966882	0.205076923076923	0.0105579740699278	1.36179572818537	4	97	1
SPAC11E3.10	8	139	31	100	1069	300	0.08	34.5434777164343	0.130028063610851	56.1452689731568	0.0261937710668229	0.121072612411677	0.615251798561151	0.280011412704337	1.29426622668083	12	96	1
SPAC11E3.11c	13	450	26	100	3255	300	0.13	56.1331512892058	0.138248847926267	59.6949499707966	0.0159310646016671	0.0512795589487673	0.940333333333333	0.518556152784264	1.66914964378238	13	100	1
SPAC11E3.12	6	92	0	100	2724	300	0.06	25.9076082873257	0.0337738619676946	14.5833331034873	0.0257801998313862	0.154346611177421	1.77652173913043	0.70225264340696	4.20440168847294	3	103	1
SPAC11E3.13c	70	1549	158	100	2103	300	0.7	302.2554300188	0.736566809320019	318.04473955514	0.035291871132187	0.0577686329846044	0.950355067785668	0.742188049909893	1.21487435166623	72	98	1
SPAC11E3.14	15	440	59	100	2681	300	0.15	64.7690207183144	0.164117866467736	70.8650232899622	0.0196223061795713	0.0582198790270041	0.913977272727273	0.526074028674306	1.56087495671398	16	99	1
SPAC11E3.15	82	298	359	100	406	300	0.82	354.070646593452	0.733990147783251	316.932153925413	0.213842599094469	0.35368801104894	1.11718120805369	0.868200952323543	1.43597332485869	77	105	1
SPAC11G7.01	49	672	131	100	2966	300	0.49	211.57880101316	0.226567768037761	97.8304830809333	0.0539432275960638	0.0982861707861536	2.16270833333333	1.59995613049925	2.91516782551732	27	122	0.189270480240613
SPAC11G7.02	41	430	74	100	2923	300	0.41	177.035323296726	0.147109134450907	63.5207638473604	0.0682615717538636	0.132701176279708	2.78704651162791	1.99528574236543	3.87885538265585	18	123	0.0036375272529587
SPAC11G7.03	6	116	43	100	1164	300	0.06	25.9076082873257	0.0996563573883162	43.0309645093039	0.0205632941232057	0.121650830995752	0.602068965517241	0.239356743594115	1.41601567279055	9	97	1
SPAC11G7.04	41	197	315	93	363	300	0.440860215053763	190.360562684651	0.542699724517906	234.334198007492	0.146470458965698	0.294735051108086	0.812346487637138	0.571707275317726	1.15041745755091	47	87	1
SPAC11G7.05c	8	125	5	100	1975	296	0.08	34.5434777164343	0.0632911392405063	27.3287007250272	0.0290587931951883	0.134973566678731	1.264	0.573911165604969	2.66572794190494	6	102	1
SPAC11G7.06c	9	60	22	100	2860	300	0.09	38.8614124309886	0.020979020979021	9.05860429626774	0.0695349920523924	0.312665305039136	4.29	1.98870077269842	8.94222772411928	2	107	1
SPAC11H11.01	1	29	2	100	1378	300	0.01	4.31793471455429	0.021044992743106	9.08709047330003	0.00174550854351159	0.235376564012289	0.475172413793103	0.0240531077295898	3.24348905208934	2	99	1
